Num episodes,Cumulative rewards
11330,"[-329.9525304222319, -103.20944019244362, -187.25682544582816, -0.11295317622280976, -78.06646159172718, -201.0697563761609, -107.95464637559691, -68.44266374178409, -60.25670876075862, -162.14390812114593]"
11340,"[-222.0147186634358, -14.385242389795707, -164.99376719320472, -182.58536608288512, -183.75151457782147, -93.60937424248007, -111.51943541345963, -43.12821460557738, -104.98566606037029, -100.97190340943467]"
11350,"[-3.312568398267487, -100.87581370171192, 10.801998568238531, -81.28294871044795, -235.2934162849551, -38.014396479927186, -64.47216879563385, -364.62499340280533, -83.18062594951424, -54.26752982743846]"
11360,"[-82.3344699644976, -192.4576369635509, -25.464913210847804, -9.878986067309782, -49.17189985437497, -93.47841214711411, -273.03755670416933, -225.26617905808382, -122.40311981288671, -37.166433483204024]"
11370,"[-44.55843561336756, -76.90260374245332, -116.76249828337838, -87.53998137459254, -34.566547842669735, -178.1219933574308, -94.51476355213488, -117.32906326819577, -225.93685076691776, -189.73713926583542]"
11380,"[-305.2297065949641, -128.3272088348559, -153.22369496945285, -127.80395006506785, -87.36394095615111, -119.67162555760373, -155.99769057782913, -188.27115714597602, -86.40092830345421, -213.73487545701965]"
11390,"[-31.177741396754584, -97.14871880100532, -110.21132551386, -91.07674332498138, -131.1175258233163, -153.21207209935966, -137.33034724263862, -225.23455306438794, 2.741224607678433, -78.99031321982066]"
11400,"[-93.63135340556148, -111.93615619042362, -140.92549780862564, 37.316817424421146, -70.77583014306515, -212.25255766257223, -102.63396147127668, -35.791289763402744, -45.7852131260105, -82.3192290526898]"
11410,"[-99.59135060839803, -55.36008011968061, -132.05340350212964, -102.27869836955782, -108.81490402669274, -115.80884407537225, -37.66700799151291, -167.67181490797134, 19.55214834370551, -56.26263163529314]"
11420,"[-124.53449630551765, -122.32396042505988, -58.40255428958542, -109.83775234131949, -42.11521613726355, -72.72058083068822, -140.14197677179527, -202.60880814808053, -71.9657485013631, -97.44276867076024]"
11430,"[-109.69957010634711, -44.41015233965857, -103.60756450476734, -71.84338348314891, -190.1328922787469, -175.95879124795377, -112.84813554412946, -113.47935028131187, -102.34234022769137, -81.7602256899854]"
11440,"[-114.35986088474772, 10.88579054372704, -182.25453066180467, -89.98983641487136, -54.31348945207263, -121.87963219899564, -140.0993088876677, -88.70109282143214, -92.88218690760377, -104.42285336250913]"
11450,"[-102.5540330648407, -146.58544955357073, -33.11840371811816, -87.38191300007901, -500.74942486086695, -100.87405843288624, -34.2529134629751, -31.29228734958903, -89.29671651517592, -144.9568258037237]"
11460,"[-55.842884204207834, -127.75537310551917, -62.65764705021947, -23.9349282115748, -109.70370076687277, -99.43169320209535, -95.63931230256736, -198.85707704692717, -26.344537065115418, -114.14533555585209]"
11470,"[-124.08622113028659, -186.7848786243694, -213.11557870260486, 57.094931343506886, -145.60237494427574, -91.24065299192377, -73.37389633543273, -128.80858480685828, -56.711591681189326, -88.48652549703903]"
11480,"[-405.84265955217506, -198.7785617542184, -122.76011110908325, -128.42530477457336, -80.54833043402431, 13.710728111886297, -31.591523513898665, -114.89372178925734, -87.64178341102553, -56.75528085437265]"
11490,"[-120.91762706922844, -120.6224303214212, -135.54852111950865, -196.62417406407027, -61.74435172914951, -124.27612612916647, -82.1236549750221, -114.66084004372327, -89.89520141026654, 10.312995682945981]"
11500,"[-122.72126227416403, -31.75232010188863, -27.720294053874085, -111.59926937479656, -97.92263639091294, -103.64904130482651, -49.38949984918012, -60.77590319418934, -115.79430978901974, -96.68665751367192]"
11510,"[-33.34523093839107, -120.80235207103198, -88.78724151576625, -192.86881056222194, -55.25472690952984, -94.31035768200705, -77.77238990940809, 1.8268308997775051, -198.6735359865121, -190.79627240709385]"
11520,"[-14.691299582031803, -141.3058022871743, -97.44928159524574, -40.0688865117543, -94.12277587218931, -131.69841181162943, -137.11598259882442, -102.56250105727885, -106.19639400568097, -157.35563537027824]"
11530,"[-119.5005179214819, -147.2687756274858, -558.1656919351493, -189.7412835969177, -74.84904660685721, 4.488270334641555, -154.48125297941718, -167.29824249989554, -172.88026838981304, -145.2057330767765]"
11540,"[-204.77658572397584, -103.70076443899765, -18.330506378409453, -334.2370096587356, -183.900674422954, -282.93315547257885, -129.72375430875306, -83.34737568856946, -27.51430986840885, -362.7379121898594]"
11550,"[-144.7520911914378, -41.10565739515539, -179.7317991306365, -162.0268962939179, -182.13446882897833, -33.88572492638114, -121.2679310808494, -41.677534643278626, -134.3382508932977, -100.86738322338132]"
11560,"[-129.4129398364244, -163.7762033820611, -129.64249444253784, -143.026910787548, -206.60386588340629, -95.77800953456978, -230.03126894712787, -189.00589259014382, -79.07075921059611, -202.8840732364041]"
11570,"[-43.90961174537835, -190.27790514815916, -110.43308202284214, 1.4767022338997293, -52.780142695847395, -162.7907981394887, -136.60413973652473, -97.78367042246146, -87.77198904674218, -128.9010747210151]"
11580,"[-191.00516940739294, -90.83790258185208, -205.08676052894123, -99.21377164831654, -103.21923116736889, -70.84792367040748, -191.30229012543964, -250.16636397613792, -14.17892600363912, -191.68445760501268]"
11590,"[-28.939650780239035, 8.684343957116184, -22.84528739489835, -50.72857162442472, -186.02441803572913, -101.516011573471, -109.66329665040901, -183.4692760511449, 11.998057161727417, -148.88693916198474]"
11600,"[-119.52149377088628, -81.68914362233396, -75.40060882034368, -49.82530699828267, -219.9131737712167, -100.15222044570562, -187.16587159005124, -169.8807006685879, -67.23610415274857, -69.21304684350721]"
11610,"[18.613830825129583, -127.99658313960339, -92.02932015726218, 4.042743625724725, -114.30079875995818, -106.94675169009372, -101.1572232179241, -87.6594348508761, -102.60331779859081, -104.94627999412728]"
11620,"[-31.884669500776965, -119.4451014183079, -38.32895411734801, -119.34596741641892, -100.99043791409855, -136.2628307196895, -88.4557713923522, -28.71484007753761, -109.41068726835886, -122.05136026052577]"
11630,"[-18.87796833633304, 32.50143889405439, -106.58217566343845, -120.96186329916159, -75.79241217849224, -461.1294515881178, -337.7891439790573, -44.28180746699228, -169.51417252391582, -107.72598360726928]"
11640,"[-98.59140642372964, -113.63571770137207, 4.9669562181722, -125.88619861005029, -293.72250838650456, -264.9852307033242, -107.24464801234433, -92.15677744383794, -730.2801677304851, -69.87059645683914]"
11650,"[-102.69551586876725, -96.59678272265143, -93.28819938514502, -89.1658869459352, -101.63345275716387, -77.57983643310655, -148.1959717326557, -28.554289275966653, -117.35398251396761, -162.52005454851988]"
11660,"[-69.04945190762234, -54.379329291238804, -93.10416125729338, -102.29716060995293, -66.93055800889758, 29.171888193467467, -60.13003575371116, -113.77228921887018, -105.49169730340202, -59.91625634216191]"
11670,"[-132.23828439669987, -18.462549972308267, -127.09009783370314, -127.7935308356345, -119.5098700771853, -138.15025654640738, -90.981819577278, -72.92002521348066, -165.829778036798, -90.10541895884822]"
11680,"[-88.68014888286896, -81.1927377364261, -96.3482237839957, -97.7794510342319, -142.60333371971745, -140.72281513972288, -106.50544238156465, -96.38837518049542, -96.67727771981083, -114.61031727651346]"
11690,"[-91.19088373446527, -50.03029595184265, -121.73472112024749, -126.06494540676223, -94.43959583882886, -78.5898106221002, -76.95933806854472, -163.88396958090846, -292.987458265482, -67.03699461450259]"
11700,"[-83.19403059108512, -89.24872948363682, 38.36460498025863, -100.40857357698522, -125.62879217387095, -111.5138516772843, -120.7244246520719, -84.17048889866909, -36.817242603790106, -147.23890635411612]"
11710,"[-57.25510912104767, -135.31722358740635, -499.39097754751293, -109.72948694015739, -127.36339914126077, -128.08790946109883, -31.38716531199067, -82.71502203539201, -82.29289282686938, -210.68675592465175]"
11720,"[-111.5020910678104, -53.04793529525192, -119.38017897117189, -103.76973306565358, -191.23331257182338, -35.11780242390621, -129.1388230949823, -98.30172259907499, -155.52451107074938, -84.55449842471326]"
11730,"[-106.61853680261432, -122.70319259912259, -91.49693304896851, -128.90568103451065, -100.50169776821329, -58.89006631916015, -97.94588045636736, -102.59963995670836, 12.515884364046897, -64.82197927902008]"
11740,"[-46.825897678178, -123.67518150314194, -308.1187451599038, -112.65209890724844, -104.01563652306251, -105.09383714556154, -20.890720311596, -100.60033110300675, -73.86481578750477, -60.77643373587607]"
11750,"[-138.0832110027934, -112.58732244707988, -144.30506252420605, -62.728531463035296, -101.60606380674935, -60.96414902456726, -116.61817109559894, -36.37380642587406, -78.1293115888881, -107.21373930541809]"
11760,"[18.346451272773734, -61.858328814013525, -57.30801959308017, -35.09933032256755, -104.5843467900271, -83.18132274303295, -119.89475738761843, -123.4131141137502, -122.64262387716116, -132.90501984275778]"
11770,"[-112.99890104814284, -95.15474274865555, -104.31693340638213, -118.29919098008723, -70.01459896396409, -54.07938052320363, -73.72766610358872, 12.05673938423061, -80.62074531422114, -14.547134173755481]"
11780,"[-134.7861591651932, -20.65310402907879, -101.78795349405684, -119.58783908126856, -70.07037065459369, -34.335104267453104, -480.9397589487329, -75.22984250450189, -110.20880985256755, -137.84762522410134]"
11790,"[8.197456473825127, 26.844166475458024, -83.59157738066905, -104.66687881069643, -88.5047148601368, -79.65474807980218, -168.94415968417118, -157.4042249284115, -113.55280816788829, -113.81807864757778]"
11800,"[-108.1224711992653, -84.91337107263112, -120.49673954919191, -181.04926210562675, -107.1677477112772, -226.18606346289886, -119.57071331993158, -102.62589234894723, -320.6728799430511, -34.65320552285007]"
11810,"[-125.1251836564611, -215.37027052721442, -56.427729383674276, -82.62629183820727, 10.113509863155713, -301.56878818354426, -159.85341723604, -50.215842609663994, -197.82833078978285, -198.09013359212724]"
11820,"[-49.05964948555233, -89.02115679499221, -239.55073512743922, -168.4908678157566, -123.11697804688312, -89.68610652447217, -89.35482455988495, -118.44729734169977, -32.88541296717533, -86.5660096186747]"
11830,"[-108.07644286947041, -189.50454598857374, -28.641375414194357, -86.97248219592035, -160.34412371573254, -101.79100787389345, -84.84550613519869, -175.15132522022506, -235.46484720750425, -89.80010265058661]"
11840,"[-136.9228401156174, -37.39084828459776, -260.39988225370325, -20.318424966084905, -78.96692084615262, -1.6876518622047314, -104.66521219676062, -121.46162387975488, -89.12916605684154, -94.2180180814381]"
11850,"[-187.53386502926958, -44.58905974115167, -173.0151068051583, -99.04449940738897, -164.6087503446432, -65.07070583001976, -15.523004567768467, -92.9157161493969, -132.43909273416872, -32.21828645819282]"
11860,"[-138.58458265274217, -111.54268671864497, -120.09899607948768, -86.79348661057632, -119.67944249985644, -90.00386523534847, -161.8369657300072, -12.66485531041161, -87.73180286193752, -142.0500779698824]"
11870,"[-196.2976129402745, -120.22823785332564, -113.86150765058815, -251.74876351655698, -179.48317800247727, -99.66350801996842, -155.1811515197237, -279.41792851865637, -125.11374299531379, -100.23353478138267]"
11880,"[-90.63253269098394, -87.81139459479567, -103.19033644449837, -75.07598101549084, -121.59236856234922, -200.90185200271054, -161.13671743785156, -55.67079095907396, -47.2714821415123, -164.15890152086513]"
11890,"[-190.90323331946254, -34.15233143805918, -91.06462993435632, -87.15796048441047, -62.22529955601088, -204.0596387250959, -94.97013366433528, -94.91118577024127, -105.34221871769613, -87.62002948613049]"
11900,"[-85.27985758839337, -105.29720052985456, -111.4896964268583, -130.18083866699885, -153.31133052549131, -49.32147594773218, -280.5853071573539, -186.68723432046994, -85.66643526970303, -81.66319612003053]"
11910,"[-23.67136059255853, -177.70732303711873, -118.37101690700467, -26.498597638438667, -69.10261692204784, -194.25977135116926, -193.4981368299649, -350.9505990431312, -96.20364704698011, -76.11652472251515]"
11920,"[-168.8508198879731, -111.00220134583071, -179.34835121640188, -84.8233452109158, -152.87920563978577, -68.68156008251438, 5.415815849134631, -107.89392720558129, -9.360212396946935, -145.8405734285742]"
11930,"[-114.03205972484163, -113.99198577507859, -116.24373168180779, -52.38075971654389, -140.33921901172783, -45.67951096835417, 12.871017186999282, -135.66170894441464, -95.0884756114279, -178.80439762565425]"
11940,"[-101.39586407393176, 4.808051083252067, -68.08161423210923, -119.02166831883915, -118.73803195892916, -97.47270375484152, -59.405152128798264, 41.514887541277744, -78.91812005681929, -37.535746820958785]"
11950,"[-14.237220697419133, -53.68633614853929, -272.7452648199878, -144.6757631065011, -95.2940232649635, -93.57804039696234, -36.265739711971456, -154.2699325888226, -32.16871019832482, -198.56828600680356]"
11960,"[-195.2583783099071, -34.38633805452878, -144.39658749025807, -67.5864180770338, -105.44453788256313, -207.7221170972796, -70.79735430367988, -95.62065983666271, -49.00031675930584, -100.77228161011894]"
11970,"[-108.40917485592085, -148.81483723973395, -174.80444017954005, -298.41509594273873, -139.78083516367718, -401.3831533437794, -135.3897943002147, -101.20472328488724, -120.11107187705466, 19.405060485897877]"
11980,"[-78.37512811439004, -98.35996482959709, -145.3271924614898, -75.8086133406882, -190.3393254409493, -72.41621288389598, -84.71706026947419, -77.16662861676244, -68.86462272426866, -174.4138103749877]"
11990,"[-197.48780661078706, -102.35762553471446, -97.30031106472038, -166.25989504734133, -141.974446173987, -501.9841863144334, -310.63182309226295, 8.9502846653249, -111.83093597690933, -82.02789046867704]"
12000,"[-29.283434640279353, -78.20041610895859, -29.19553294610195, -128.81302104501805, -61.47202511684909, -91.77276407284153, -180.53644182349888, -173.66578346510414, -159.51394455895075, -126.39868218996598]"
12010,"[-6.879912386003966, -70.90777126694132, -123.12806782174673, -173.55183375499138, -73.55737074069499, -106.47810004133925, -65.11812590880088, -83.66582707181459, -157.75189135413734, -87.48642657019059]"
12020,"[-171.84711112947258, -160.83832931240912, -182.156721912404, -28.842677523676457, -321.5085746996987, -123.27963259616027, -102.75449491464138, 30.419569307956195, -115.47261456633755, -100.68622569925925]"
12030,"[-72.83151786643529, -87.35967148832094, -92.63168296653946, -127.15022982182263, -111.02092070595839, -185.80503727172916, -14.218587979960816, -114.73292625853583, -78.87671001965947, -179.20262645672187]"
12040,"[-165.54844694415686, -230.98649886491896, -43.03451242693615, -193.23477356686325, -170.90372915128881, -92.2174358963642, -102.59765848076339, -120.37219382609524, -367.99802298842985, -53.04648733448369]"
12050,"[-150.57165663604934, -193.54075502561895, -127.36851331772161, -47.655410235517486, -136.987899056468, -40.40752985059135, -129.88846400934, -94.67201518146072, -67.28161529556922, 3.561511195685412]"
12060,"[-190.85048811975656, -53.9903407867393, -96.4606572294812, -125.56264645736056, -34.04607118940011, -50.87315276650481, -107.0768513777211, -94.08255062937093, -171.27795633125413, -124.4006602642929]"
12070,"[-101.73725676855024, -29.772100054556446, -75.13056233582722, -98.44028244954382, -174.98514822556177, -171.18682219655454, 2.9163255361511204, -186.76555196292964, -33.12111829756163, -109.6537616459961]"
12080,"[-134.63519823954826, -110.59594583975297, 29.792237715239025, -112.84841267288073, -161.29693595429825, -81.34063614349813, -182.6896866747938, -131.88641127640125, -233.00849044765025, -170.02940520532286]"
12090,"[-174.4780240374524, -70.8864846338279, -187.33455969727675, -224.60077159770853, -166.07349500514482, -99.69115922241022, -138.98955929635497, 3.816147176226522, -54.25285262983246, 14.929353188243113]"
12100,"[-67.35621407524984, -89.48609239909527, 4.525025943094562, -0.14896702545399876, -120.87507279208336, -212.96550043687063, -27.680046294028614, -186.2565958384096, -140.16813303598363, -164.58251776988834]"
12110,"[-21.834860525363524, -68.01974451827897, -47.26161947531811, -106.15897435336308, -70.3241103891719, -50.59739111380054, -76.63467600640061, -86.06936861429239, -48.84445282136417, -85.63149211895592]"
12120,"[-233.57967602314477, -135.57945300507834, -110.66784507433574, -100.35283133246219, -6.488991241303324, -338.39513318996967, -168.24168381204913, -58.14444316806911, -88.1079744488477, -166.02045294900282]"
12130,"[-51.05553157229018, -84.6120158962427, -120.3849151457054, -85.79254647643211, -208.80752710938185, -162.3543042259389, -150.12628558155689, -48.8216507754992, -169.8843484166216, -60.259246191256345]"
12140,"[-169.09028437346063, -144.97017443363688, -90.78166386973902, -114.97090032759579, -300.584337358781, -86.18870503835191, -175.03499823812052, -104.32058486408829, -108.96002599224835, -76.42212622284897]"
12150,"[-30.98246083928575, -113.38429121436863, -36.07552736137004, 31.510278455416028, -233.68276366855088, -186.14731819485695, -87.71410743262601, -201.0820331389896, -68.12395547671481, -297.9061920943967]"
12160,"[-147.72503523972824, -122.45437264817494, -166.92195166832187, -103.37963239238651, -52.53544103993537, -77.16544357971826, -53.97595350039305, -104.69186066763355, -9.522526562145927, -178.85364754054527]"
12170,"[-130.54547136019198, -63.30655303982268, 21.69443174256135, -113.07201559470863, -286.4939675487611, -104.01407779128901, -97.33639100430216, -75.09791897652406, -107.95370080365242, -167.13366128390106]"
12180,"[-153.30502772970635, -101.88572561220889, -84.52771897653416, -155.7304244750418, -80.92468372197743, -10.556167778067888, -256.44101133104476, -169.9047598128298, -149.51769147472456, -92.28918858016641]"
12190,"[-100.7812976608524, -72.9317940441593, -183.45439021930713, 6.515710818658164, -90.82976232024839, -51.057951758864384, -140.06696529050035, -105.68126864346034, -77.12653819136055, -14.818778344299233]"
12200,"[-99.69251435109152, -45.21468038858984, -20.36069326532501, -45.416530431303464, -69.52686169199904, -85.59411759376059, -154.00956909221196, -79.59123155467714, -87.9523119172099, -116.35211324633605]"
12210,"[-147.7607605116727, -56.56121101847715, -171.0646555259097, -94.87928010637415, -189.73995699569684, -140.12113640052578, -114.13103446988282, -185.86094395714233, -141.84189982039274, -176.48502322850496]"
12220,"[-124.6042695684796, -58.34024116895081, -88.17547845353461, -215.47509103594632, -9.890451753039912, -180.37154408823403, -31.796139416755793, -18.79202164972034, -110.14298711510081, -50.29514284311185]"
12230,"[-118.47924512423185, -270.3567049873054, -43.765918161802425, -77.20497333088537, -198.4894160127902, -102.01728748279342, -83.83576409148912, -97.04866390780623, -148.08563997525434, -178.21832683834768]"
12240,"[-134.83786569120164, -75.80490948906348, -144.1316597327163, -128.64469897177042, -114.35505782037923, -167.1558019368833, -86.74136248418273, -54.415463788994764, -117.6190194303099, 14.84241560612071]"
12250,"[-139.72395567992925, -93.09455553228497, -232.29979221048885, -107.63737082461492, -165.74845193003728, -118.54377527615152, -350.4040649044556, -201.23789328307004, -149.54536737953114, -106.82682557128956]"
12260,"[-284.4212519755833, -116.96088355122252, -125.15070270438387, -66.78448813880398, -101.0800859572966, -127.04231639132178, -35.29949655182985, -164.34117182308307, -61.89844917884875, -141.97455674213597]"
12270,"[-157.76667890399426, -71.78425009053322, -14.034237793853649, -102.1393011606672, -105.83109468674584, -144.0565727207704, 14.736315051300892, -71.17756735249006, -163.19970885424564, -83.3605584032993]"
12280,"[-156.7392368581098, -58.07120436299675, -20.876635159866495, -134.8274079900173, -88.41321808990025, -157.8907702762043, -155.97372972478442, -157.07681008014475, -125.333922368079, -36.91720591857597]"
12290,"[-90.68926516988992, -128.7290934187081, -109.60628979326441, -146.53320651066898, -133.10741750515496, -73.68905830795521, -52.371530127258, -166.33963628591326, -120.58413036182596, -189.54903233182344]"
12300,"[-56.72756997409082, -32.854718468968514, -95.74047065917944, -100.52228383627391, -163.17712668795187, -164.53955340485714, -82.77975019171703, -239.9584604546829, -184.8301393555015, -29.46209755488654]"
12310,"[-80.16283923446261, -25.12182346801169, -177.02570505135864, -231.76981701753263, -157.2534811974076, -59.49389394199653, -87.46034354004333, -60.59494889284487, -63.14856742424301, -189.50751776219613]"
12320,"[-67.24189114773031, -161.21342699862612, -208.8104600265344, 5.6593901122331545, -148.52317282843651, -230.3382597733874, -51.2170617549722, -45.81662073690382, -185.7558984390096, -79.26589345523419]"
12330,"[-226.89946185329427, -91.01193218898473, -201.41115014054407, -45.90594578460479, -113.1199303105154, -102.5245337313801, -172.80171958711537, 16.75176250479001, -169.68134031841362, -214.21143472623032]"
12340,"[-64.10490570349434, -195.71600114194942, -216.08799503746968, -83.3706833286552, -485.9302858088406, -156.94222477393893, -117.7581233671578, -83.50365005672575, -97.96977399743716, -80.69942482936415]"
12350,"[-87.0096630060602, -162.81349714563126, -144.0311282471012, -72.30769571602455, -268.509876608829, -461.7035389421528, -83.8188757161888, -108.0354099269388, -260.6609800503885, -287.3527262576203]"
12360,"[-201.39786889792117, -257.17373553185894, -6.87835360685655, -22.77417359779021, -12.226949041749293, -121.73378019379163, -106.99915306493007, -131.44165468560269, -173.91648218107153, -90.29297325519826]"
12370,"[-176.6271419833091, -57.23522325941399, -94.53663223877014, -235.1064749300525, -207.47470176311117, -219.7383804584685, -144.04792760516634, -73.85479997428996, -561.8364356008383, -140.54508165917093]"
12380,"[-266.1043471665387, -56.91277292104791, -158.9475003471777, -160.1931594127093, -156.2938582577923, -214.67006986581544, -190.09648076408251, -178.2906483187034, -95.25653437375053, -83.87445473193068]"
12390,"[-29.302602916491566, -147.5487112786158, -153.05117497985617, -423.9442230651455, -177.1109577276994, -108.9684969539079, -202.16697103627098, -106.79441046532409, -197.04884980208374, -333.35858933190815]"
12400,"[-122.24452715704697, -51.895528243974525, -97.54326032822118, -228.32968725226922, -177.69866051530983, -61.07811603786349, -173.5312734384092, -175.59745325337536, -179.75600145914288, -179.91016785740155]"
12410,"[-68.68287743632231, -172.24620614137172, -96.50503209188307, -109.5191280482914, -104.92583373690701, -173.70156138901234, -113.41182968034926, -57.47781665993145, -61.20267016250287, -100.27450063159421]"
12420,"[-102.07655786301362, -65.60030486834981, -125.62669287190744, -121.1455499873737, -76.64411261221974, -56.05769253567565, -108.78924851794599, -130.79945731393653, -56.708801256666796, -75.0844411177465]"
12430,"[-79.9908378648181, -122.5673202891519, -80.21702912634186, -87.69103440270698, 34.8828916043783, -60.05200152692712, -123.57231271257189, -84.22743831065098, -90.86499397589131, -105.38812226153453]"
12440,"[-122.33831542414768, -252.46596497683706, -101.98250783324946, -116.25889916497846, -74.3058956586921, -190.9852238521887, -92.99064179580742, -49.99207518396046, -172.19385017580666, -53.922553517512]"
12450,"[-85.46659029584845, -88.36107048597991, -124.67845792112308, -103.85191150268749, -236.3437146994719, -45.5034673559673, -143.4174976033432, -80.57548901763634, -109.3972789801453, -107.23958670915222]"
12460,"[-6.65796961844481, -159.82538645519304, -205.70658598012832, -109.62708417219386, -10.426838927221496, -120.23659194153629, -93.50379504362422, -217.0601043130763, -95.76200748638283, -135.680359916164]"
12470,"[-86.54063467559816, -67.14398763148589, 3.450186587655992, -45.21672790503725, -133.8233465167881, -90.25462000833745, -31.36110904777044, -146.36146184278033, -156.72752478613182, -19.216816373410587]"
12480,"[-119.25334850733861, -113.04557491638178, -114.17246064495592, -102.73433483039193, -115.0400178922412, -108.06798337546186, -360.974005521549, -120.91363992384669, -117.60511832363534, -219.52889517874047]"
12490,"[34.324542017911085, -82.05970540929405, -126.7545704466184, -188.57285407267187, -91.96775293813482, -126.86765718360284, -101.63200779501705, -92.3836338243289, -99.3393882286152, -139.00142326496933]"
12500,"[-52.642348573206576, -94.96791722580915, -92.86999036248605, -71.11797779834505, -62.965815072735936, 0.7443141701757412, 0.08471657171629943, -189.8192315644077, -107.6323234847032, -102.89006160074157]"
12510,"[-35.17555982984868, -36.16054559588375, -225.42236199676637, -98.76198644027983, -100.64842605769294, -109.34155106149947, -103.86673442963988, -101.65469485699376, -111.4040648569011, -147.40832057876185]"
12520,"[-83.05721019438968, -81.29887432579457, -89.35023431794247, -36.239066485077565, -99.08512046009233, -122.60595840176657, -118.46027317809707, -21.239157242990935, -111.60655010148318, -75.68237009442467]"
12530,"[-208.01681360561867, -53.881784348382716, -186.58318789104308, -112.83260891426181, -197.77681355473254, -102.87940285406333, -80.80988684492185, -128.93477607270503, -94.85086402969162, -42.783060323805365]"
12540,"[-78.38286011535625, -109.97191685202492, -103.00010816915267, -2.6902385515277274, -193.09608090677108, -136.1667206375712, -91.53812717688885, -208.00612732222152, -112.45515812015532, -102.7334509989766]"
12550,"[-84.99818969451582, -158.71320262805486, -87.76599167578797, -286.45582001280457, -23.935250601705903, -95.54665219451552, -128.92161313061564, -80.85042840318087, -484.42024584957744, -124.39057519669689]"
12560,"[-81.75117933422621, -105.87282043883872, -161.3670371904488, -71.87205054394907, -91.51480915818166, -75.97574170623, -129.12160505490257, -152.96916175097408, -70.94041033500278, -124.43267209847554]"
12570,"[-117.53252264684994, -49.60607288961093, -36.24758655298903, 13.963629075403006, -144.4561635735005, -111.80923894341913, -17.490966595179614, -181.96583710868333, -96.56695783889631, -125.43118503921303]"
12580,"[-58.297473523329, -94.75783046697333, -99.53005447728034, -45.91079086554438, 14.619732338687427, -136.8572362733363, -197.29562491238067, -117.874232440855, -110.18421680485162, -117.64061263806721]"
12590,"[-85.31629399303758, -87.58025254251666, -66.79865512283966, -164.200734753655, -103.05033166807777, -86.00216978898084, -98.51184545840329, -12.673043516520067, -160.9201035306429, -35.75410468937726]"
12600,"[-96.96434082953677, -134.02929870268633, -80.29951605185153, -96.85619151663875, -122.584568327494, -114.69207306602263, -106.94123079031033, -124.26907736446265, -106.37236261485805, -91.21473627254295]"
12610,"[-65.1336019116001, -51.46929431363851, -67.04591077783758, -89.65017187939073, -84.62719058770438, -94.12148084645574, -77.29646250024008, -75.63582377602435, -82.82288205907474, -88.88176421758155]"
12620,"[-135.01326672490433, -189.81539267740055, -128.32303572680544, -103.42968365223524, -149.32769267099837, -83.09241385443798, -194.64151982190543, -63.66235553406077, -75.22268371441973, -4.352631010741845]"
12630,"[-114.29329561098334, -32.126159269359, -86.3734437050997, -155.76695806853022, -161.0820922327068, -104.2638749193143, 5.159653679325061, -56.27573700753418, -156.36519274519588, -103.27572131544017]"
12640,"[-13.236379982627867, -160.3472858253291, -115.46352943733538, -193.85639586590713, -196.1950006149244, -111.40480769942917, -123.22154647158379, -102.20237701526449, -103.62820973388463, -162.28270166319666]"
12650,"[-89.57347302308884, -92.99525218767917, -108.49089491483036, -74.26937140613992, -55.19807738312917, -168.01869439898485, -134.3101978740768, -163.9571213923225, -30.48583486093304, -45.23809223416023]"
12660,"[-135.00219418042883, -124.57078285154276, -134.81571279501313, -135.087740543049, -114.26844603186785, -476.8071688171371, -71.3820890785673, -66.04185649879831, -141.98830849250905, -99.0850060595375]"
12670,"[-34.48077677262576, -19.803681787950126, -96.52947961288353, -154.93870777542415, -111.01055823787675, -118.3240683059314, -81.8529976221844, -78.40859943257114, -107.41352685028386, -79.60868033568411]"
12680,"[-111.25730776786335, -91.54543737164244, -62.09983205404901, -109.34018092148645, -116.29640244058496, -3.074556852879141, -77.98397093313613, -78.33410510718875, -11.222730382131274, -84.76119089199813]"
12690,"[-74.9860333585352, -55.419643054230555, -220.12707638941333, -48.277707373957426, -69.02617453030959, -60.16554190385308, -106.07113929770188, -110.24753579191932, -111.74670626074698, -112.56474497689993]"
12700,"[-120.6278988867715, -113.25332358668022, -35.37807018389057, -86.72413411715397, -158.8273262596964, -93.54026698987683, -79.28352626073348, -98.65549960630375, -95.51443886819916, -106.59764735849998]"
12710,"[-112.3584004568572, -108.26722544746062, -117.5649475314059, -70.85954926277478, -151.37972191246607, -54.79648062401649, -91.16234286585413, -104.69807080695142, -192.09125502590462, -122.57205137208108]"
12720,"[-46.38475942638527, -123.10834942913522, -113.95773653789044, -70.93660674357204, -94.86239060274258, -94.23233077004517, -78.92135441852632, -90.7795673503652, -137.38631346998397, -28.524261906587597]"
12730,"[-113.8287603159076, -84.27298728132692, -118.21913204148379, -64.51723782217934, -166.6092004279791, -160.06587353090345, -28.61947993087756, -123.46906032837046, -98.39178012129142, -140.94373319194187]"
12740,"[-119.88584411333946, -88.47159518731465, -102.40133721497229, -152.85297706130675, -73.30457775828512, -30.805803120495796, -7.9265688059099375, -125.39944727310784, -189.3924781728118, -96.5701464433136]"
12750,"[-118.54416351975243, -90.98749985932797, -121.84363927982437, -126.64980119291624, -96.14102211325101, -448.58358209527114, -121.28557436723662, -36.90076063652235, -97.93516187389866, -112.21721611996165]"
12760,"[-93.98710166074707, -75.83760588851358, -87.97552801540748, -37.00587075291564, -90.65991415677638, -72.82531735575142, -161.51658402127083, -161.45569290267608, -92.0711894972977, -66.90347850081965]"
