Num episodes,Cumulative rewards
1130,"[-1.0, -1.0, 8.0, -1.0, 0.0, -1.0, 1.0, -2.0, -2.0, -3.0]"
1140,"[-2.0, -1.0, 28.0, -2.0, -2.0, -2.0, 8.0, -2.0, -1.0, -2.0]"
1150,"[15.0, -3.0, 2.0, -2.0, -2.0, -1.0, -1.0, -1.0, 3.0, 16.0]"
1160,"[-1.0, 12.0, -1.0, 39.0, -1.0, 20.0, -2.0, -1.0, -2.0, 27.0]"
1170,"[-3.0, 10.0, -2.0, -3.0, -1.0, -2.0, -2.0, 5.0, -1.0, -2.0]"
1180,"[-2.0, -1.0, -3.0, 9.0, 0.0, -2.0, -2.0, 11.0, -2.0, 2.0]"
1190,"[17.0, -2.0, -1.0, 1.0, 16.0, 7.0, -2.0, -2.0, -2.0, -2.0]"
1200,"[-3.0, -2.0, 0.0, -2.0, -1.0, -2.0, -1.0, 19.0, -3.0, -2.0]"
1210,"[12.0, 5.0, 5.0, -1.0, 38.0, -3.0, 22.0, 0.0, 1.0, 17.0]"
1220,"[10.0, 8.0, 0.0, 11.0, 7.0, 8.0, 27.0, 11.0, 10.0, 19.0]"
1230,"[-1.0, 10.0, -1.0, 50.0, 22.0, 17.0, 50.0, 12.0, 13.0, 4.0]"
1240,"[8.0, 23.0, 22.0, 1.0, -2.0, 12.0, -3.0, 32.0, 19.0, 1.0]"
1250,"[27.0, 50.0, -2.0, 21.0, 11.0, 13.0, 32.0, 11.0, 29.0, 2.0]"
1260,"[12.0, 0.0, 16.0, 14.0, -1.0, -1.0, 50.0, 15.0, 50.0, 22.0]"
1270,"[23.0, 16.0, -1.0, 28.0, 21.0, 19.0, 10.0, 17.0, 17.0, -1.0]"
1280,"[11.0, 34.0, -1.0, 32.0, 35.0, 6.0, 19.0, 34.0, -1.0, 10.0]"
1290,"[-1.0, 50.0, 50.0, -2.0, -1.0, 2.0, 15.0, -1.0, 23.0, -2.0]"
1300,"[-2.0, 28.0, 50.0, 6.0, -1.0, 10.0, 6.0, 26.0, 50.0, 39.0]"
1310,"[50.0, 13.0, 7.0, 50.0, 22.0, 8.0, 0.0, 19.0, 0.0, 26.0]"
1320,"[12.0, 30.0, 50.0, 8.0, -1.0, 27.0, 16.0, 37.0, -2.0, 0.0]"
1330,"[31.0, 18.0, -2.0, 50.0, 0.0, 21.0, -1.0, -2.0, 24.0, 10.0]"
1340,"[-1.0, 50.0, -3.0, -1.0, 0.0, -1.0, 18.0, -2.0, 10.0, 17.0]"
1350,"[8.0, 21.0, 0.0, 50.0, 11.0, 9.0, 26.0, 7.0, 10.0, 1.0]"
1360,"[22.0, 27.0, 50.0, -3.0, 22.0, 50.0, 25.0, 15.0, 17.0, 10.0]"
1370,"[50.0, 1.0, 39.0, -1.0, -1.0, 29.0, 29.0, 19.0, 20.0, 8.0]"
1380,"[50.0, 50.0, 50.0, 0.0, 11.0, 24.0, 50.0, 13.0, 0.0, 27.0]"
1390,"[16.0, 10.0, 1.0, 19.0, 10.0, 11.0, 0.0, 19.0, 18.0, 23.0]"
1400,"[34.0, -2.0, 12.0, 7.0, 0.0, 18.0, 10.0, 23.0, 50.0, 31.0]"
1410,"[20.0, 19.0, 0.0, 17.0, 50.0, 1.0, 20.0, 16.0, 50.0, 27.0]"
1420,"[-1.0, 38.0, 50.0, -1.0, 10.0, 32.0, -2.0, 11.0, 18.0, -1.0]"
1430,"[23.0, -1.0, 8.0, 10.0, -3.0, 28.0, 0.0, 12.0, -2.0, 26.0]"
1440,"[35.0, 50.0, 9.0, 12.0, 15.0, -1.0, 1.0, -2.0, -2.0, 14.0]"
1450,"[17.0, 25.0, 5.0, 11.0, 11.0, 29.0, 0.0, -1.0, 14.0, 15.0]"
1460,"[18.0, 17.0, -2.0, 50.0, 26.0, 22.0, 18.0, -1.0, -1.0, 19.0]"
1470,"[13.0, 36.0, 15.0, 14.0, 14.0, 36.0, -1.0, 8.0, 14.0, 9.0]"
1480,"[11.0, 22.0, -1.0, 33.0, 15.0, 25.0, 22.0, 19.0, 18.0, 23.0]"
1490,"[17.0, 35.0, 18.0, 9.0, -2.0, 36.0, 11.0, 22.0, 8.0, 16.0]"
1500,"[26.0, 50.0, -3.0, 10.0, 13.0, 28.0, 14.0, 7.0, 10.0, 15.0]"
1510,"[15.0, 24.0, 50.0, 18.0, -1.0, 1.0, 5.0, 50.0, -1.0, -2.0]"
1520,"[50.0, 9.0, 16.0, 10.0, 50.0, 13.0, 0.0, 50.0, 50.0, 1.0]"
1530,"[21.0, 50.0, 21.0, 6.0, 50.0, 12.0, -2.0, 10.0, -1.0, 5.0]"
1540,"[18.0, 11.0, 20.0, -1.0, -1.0, -2.0, 36.0, 22.0, 24.0, 22.0]"
1550,"[-1.0, 20.0, 50.0, -1.0, 17.0, 50.0, 22.0, 16.0, -1.0, 28.0]"
