Num episodes,Cumulative rewards
1110,"[-1031, 976, -1008, -1103, 929, -1073, -1028, -102, 979, 979]"
1120,"[-1032, -106, 922, -1009, 938, -104, -109, 922, 923, 929]"
1130,"[-1082, -1036, -100, 930, -1045, -1025, -1055, -1034, 976, 983]"
1140,"[-1043, 989, 960, -101, -101, -101, -1014, -1006, -100, -1010]"
1150,"[-1041, 974, -100, -1030, 966, 993, -1021, -114, 922, 929]"
1160,"[962, 967, 971, -105, 982, -1049, 910, 963, -1040, 988]"
1170,"[985, 987, -1049, -1074, 952, -1058, 939, -1097, -1021, 925]"
1180,"[-1005, 978, -102, -1039, 976, -1014, 930, -106, 976, -1031]"
1190,"[959, 960, -108, 990, 961, 950, 912, 929, 956, -1036]"
1200,"[-100, -113, 956, -100, -1097, -1086, 963, -1048, 976, 982]"
1210,"[-100, 986, -118, 967, -1055, 995, 939, -1094, -1064, 970]"
1220,"[-107, -1022, 989, 960, 976, 929, -100, 948, 940, 975]"
1230,"[-1032, -1024, -100, -1007, -1033, 992, 954, -1069, -100, 949]"
1240,"[-101, -101, -1035, 959, -103, 953, -1013, -113, -1083, 977]"
1250,"[959, 990, -1096, 910, 913, 984, -1028, -1090, -1043, 964]"
1260,"[-102, -1010, -1015, 968, -1009, -102, -1028, 990, 924, 948]"
1270,"[909, -1081, -106, 970, 944, -1054, 955, 992, -1032, -101]"
1280,"[-1015, -1081, -106, 958, -1097, -100, -1052, 917, -1021, -1046]"
1290,"[980, -107, 956, 990, -100, -1034, -1088, -108, -1044, 914]"
1300,"[-1079, 965, -1009, 960, 913, -1007, -1013, -1063, -1028, -1057]"
1310,"[996, -1037, 906, -1013, 961, 991, -101, -1025, 977, 974]"
1320,"[-1015, 953, 933, -1058, 995, -106, -1024, -106, -100, 984]"
1330,"[-102, 960, 966, -108, 982, -102, -1086, -1089, 919, -100]"
1340,"[-1014, -1079, -100, -1048, 993, 932, 966, 949, 953, -1044]"
1350,"[-1067, 894, -1020, -105, -1018, -1042, -115, 947, 909, 977]"
1360,"[976, 981, -102, 952, -1024, 989, 909, -1034, 980, 986]"
1370,"[-103, 896, -1062, 986, 951, -1015, -1063, 919, 932, -106]"
1380,"[-1082, -105, -100, -1034, -1064, 918, -103, 991, 949, -100]"
1390,"[947, 914, 974, 985, 949, 986, 940, 955, 915, 968]"
1400,"[-102, 991, 908, -1030, -1035, 970, -1017, 970, 929, 972]"
1410,"[-1015, 988, 986, 953, -1041, -100, -109, -107, 948, -1087]"
1420,"[-1027, 973, 964, 907, -1074, -1014, -1016, -1030, -1014, 987]"
1430,"[942, -1086, -1009, 929, 983, -1032, -1034, -101, 990, -1020]"
1440,"[944, -1038, 953, 919, -1109, -1098, 951, -1025, -1077, 930]"
1450,"[-100, 955, 910, -1014, -1037, 947, -1008, -1033, -1017, -1024]"
1460,"[-102, -102, 926, 960, -1041, 973, 984, 969, 930, 973]"
1470,"[952, 968, 977, -1075, -1013, 983, 994, -1030, -101, 926]"
1480,"[958, 944, 962, 993, -100, 983, 955, 993, -1043, -1027]"
1490,"[-101, -100, 989, -104, 984, 985, 950, -100, 921, -1006]"
1500,"[-102, -100, 934, 969, 980, 974, 972, -102, 965, 910]"
1510,"[928, -1055, -1011, 939, -1092, -102, -1036, 957, -1028, -101]"
1520,"[-1026, -1059, 991, -1010, 979, -1032, -1052, -100, -1022, 928]"
1530,"[-110, -1091, -1009, -100, 930, -1077, -100, -1018, -100, 951]"
1540,"[952, -1019, -100, -102, 983, -1042, 970, 931, 957, 990]"
1550,"[-101, -1061, 976, 988, 964, 985, 924, -1028, 988, -1025]"
1560,"[-1014, -1012, 936, -1078, -1006, -1027, 958, -1048, -1008, -1011]"
1570,"[989, 939, -1015, 990, 924, -1034, 951, -101, 964, -102]"
1580,"[982, 917, 923, -1050, -107, -1103, -1087, -113, -100, -1036]"
1590,"[-103, 960, -102, -103, -1011, -1030, -1040, -109, 986, 957]"
1600,"[983, -104, 984, 988, 960, -1051, -1039, -1098, -113, -100]"
1610,"[989, -1014, -101, 950, 961, -106, 976, 987, -1055, 976]"
1620,"[-1015, 958, -104, -1005, -1054, 988, -101, -100, -104, -1022]"
1630,"[-1030, -1009, -100, 941, -1073, 971, 926, 925, -1020, -1021]"
1640,"[-111, -100, 919, 956, -1072, -1031, 935, 940, 988, -100]"
1650,"[994, 988, -1033, -1046, -1080, -100, 990, -103, 916, 989]"
1660,"[-1011, 916, -100, 981, -1021, -1007, -1036, -1040, 943, -1080]"
1670,"[986, 936, -1013, -100, -1058, 913, 970, 940, 959, 932]"
1680,"[907, -1066, 996, -115, 982, 958, -1062, -101, 945, 994]"
1690,"[-1037, 995, 979, -1040, -1006, 958, -101, -111, 922, 971]"
1700,"[926, -1036, 940, 922, -1016, 930, -102, 969, 933, 983]"
1710,"[976, -1029, -1028, 931, 973, -100, -104, 967, -1006, 972]"
1720,"[-1020, 912, -1012, 939, -101, -109, -1019, -1083, -100, -101]"
1730,"[932, 975, -1057, 985, 980, 976, -1035, 991, 974, -1015]"
1740,"[938, 958, -101, 939, -1044, 980, -102, -1049, -1011, 973]"
1750,"[993, 965, 908, -1057, -100, -105, -102, 901, -100, 984]"
1760,"[970, 977, -1037, -107, -102, -1034, -100, 986, -100, 987]"
1770,"[990, 949, -100, -1005, 988, -1008, -101, 962, -1101, -1015]"
1780,"[-1021, 911, 931, 984, -100, -106, -1008, -1085, 959, 940]"
1790,"[-1027, -1005, -1020, -1062, -1034, -1023, 905, -1019, 961, 976]"
1800,"[973, 987, 965, 967, 993, 902, -1097, 990, -102, -102]"
1810,"[-1090, -1084, 933, -1038, 973, -1030, 971, -103, -102, -1060]"
1820,"[986, -1039, 982, 906, 953, 885, -1026, 939, -1089, 965]"
1830,"[977, 960, -116, -1020, 958, 986, -1085, -1045, -102, 961]"
1840,"[-1048, -1050, -1018, -1024, 974, -101, -1029, -1066, 937, 986]"
1850,"[-1047, 964, -105, -101, -1040, 971, -1044, 934, -1025, 968]"
1860,"[904, 974, -1064, -1008, 983, -1028, 986, 969, -101, -1050]"
1870,"[-1021, 976, 966, 918, -1062, -105, 907, -1013, -1014, 936]"
1880,"[-1073, -1004, -1006, -101, -1017, 951, 974, -105, -1030, -1085]"
1890,"[-1053, 901, 983, 976, 940, -1005, -110, 960, 985, 924]"
1900,"[-101, -1021, -100, 941, -101, 949, -1038, -100, 982, -100]"
